Year,donorcode,donorname,agencycode,agencyname,crsid,projectnumber,initialreport,recipientcode,recipientname,regioncode,regionname,incomegroupcode,incomegroupname,flowcode,flowname,bi_multi,category,finance_t,aid_t,usd_commitment,usd_disbursement,usd_received,usd_commitment_defl,usd_disbursement_defl,usd_received_defl,usd_adjustment,usd_adjustment_defl,usd_amountuntied,usd_amountpartialtied,usd_amounttied,usd_amountuntied_defl,usd_amountpartialtied_defl,usd_amounttied_defl,usd_IRTC,usd_expert_commitment,usd_expert_extended,usd_export_credit,currencycode,commitment_national,disbursement_national,shortdescription,projecttitle,purposecode,purposename,sectorcode,sectorname,channelcode,channelname,channelreportedname,geography,expectedstartdate,completiondate,longdescription,gender,environment,trade,pdgg,FTC,PBA,investmentproject,assocfinance,biodiversity,climateMitigation,climateAdaptation,desertification,commitmentdate,typerepayment,numberrepayment,interest1,interest2,repaydate1,repaydate2,grantelement,usd_interest,usd_outstanding,usd_arrears_principal,usd_arrears_interest,usd_future_DS_principal,usd_future_DS_interest,RMNCH
2015,302,United States,,PEPFAR,,aNXS943lsof,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bondeko  - Kalamu1 ,99810,,120,Health,,,,,,,aNXS943lsof,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,Pt3pZRenoHC,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre BiomeMedicale de Matonge ,99810,,120,Health,,,,,,,Pt3pZRenoHC,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,xHi9yBoP2rF,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre IST Matonge,99810,,120,Health,,,,,,,xHi9yBoP2rF,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,FOnUtDzAxcK,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fondation Lisalisi,99810,,120,Health,,,,,,,FOnUtDzAxcK,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,B3kmocUaM6A,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kauka 2 CM,99810,,120,Health,,,,,,,B3kmocUaM6A,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,t9emPDxpJlR,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Onatra - Kalamu1 Hopital,99810,,120,Health,,,,,,,t9emPDxpJlR,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,WwsPMRGWZ2c,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akram Bongolo,99810,,120,Health,,,,,,,WwsPMRGWZ2c,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,IFCnHxoRtMZ,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bien Etre Familial,99810,,120,Health,,,,,,,IFCnHxoRtMZ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,pZVNBJhQlJp,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bon Berger 2 - Kalamu2,99810,,120,Health,,,,,,,pZVNBJhQlJp,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,JWGgz273wnf,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre Medical de l'Anemie SS,99810,,120,Health,,,,,,,JWGgz273wnf,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,I9GSgKdjKWQ,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre Medical de l'Anemie SS,99810,,120,Health,,,,,,,I9GSgKdjKWQ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,AZ2P7XVgSXH,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kalamu Medical Center - Kalamu2,99810,,120,Health,,,,,,,AZ2P7XVgSXH,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,gS1d6xZMSkL,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mav Espoir,99810,,120,Health,,,,,,,gS1d6xZMSkL,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,z1m77GyvVrs,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Presbyterien Kasonga (CHK),99810,,120,Health,,,,,,,z1m77GyvVrs,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,wGe0LSdww6Z,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anciens Combattants ,99810,,120,Health,,,,,,,wGe0LSdww6Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,nIllmN7hR7W,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bon Berger Polyclinique,99810,,120,Health,,,,,,,nIllmN7hR7W,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,QJk5E7AcuW2,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bwanya,99810,,120,Health,,,,,,,QJk5E7AcuW2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,l19LlqtS9yY,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,CASOP,99810,,120,Health,,,,,,,l19LlqtS9yY,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,P347ys8MMrT,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clinique Des Anges -Kasa-Vubu,99810,,120,Health,,,,,,,P347ys8MMrT,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,XA4Txb1GgyN,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Esprosa ,99810,,120,Health,,,,,,,XA4Txb1GgyN,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,uXbxJftgXjY,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mama Pamela CH,99810,,120,Health,,,,,,,uXbxJftgXjY,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,zDQHrRjZYyR,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sonal,99810,,120,Health,,,,,,,zDQHrRjZYyR,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,RV16Knzab6j,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trinite - Kasa-Vubu CM,99810,,120,Health,,,,,,,RV16Knzab6j,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,v773khcP7KK,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIR Victoire,99810,,120,Health,,,,,,,v773khcP7KK,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,fI0EkOM1tTm,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barumbu CME,99810,,120,Health,,,,,,,fI0EkOM1tTm,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,ejdlw9Pc2uL,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Itaga ,99810,,120,Health,,,,,,,ejdlw9Pc2uL,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,KCZrcu0qFQ8,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mongala - Kinshasa,99810,,120,Health,,,,,,,KCZrcu0qFQ8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,WZmB0M5ybmn,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,OSD Clinic,99810,,120,Health,,,,,,,WZmB0M5ybmn,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,jGF15oFrdOu,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,St Pierre - Kinshasa ,99810,,120,Health,,,,,,,jGF15oFrdOu,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,aM0HWGElUDP,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kin-Clinic,99810,,120,Health,,,,,,,aM0HWGElUDP,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,R0mnoAB59Dn,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobokoli,99810,,120,Health,,,,,,,R0mnoAB59Dn,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,tnYuo0z8AWU,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ngondo Maria,99810,,120,Health,,,,,,,tnYuo0z8AWU,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,I8pNOgV9G1r,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Selo ,99810,,120,Health,,,,,,,I8pNOgV9G1r,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,fJ2ueEVRUvx,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Setas ,99810,,120,Health,,,,,,,fJ2ueEVRUvx,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,WRHQU97k9FI,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,St Clement,99810,,120,Health,,,,,,,WRHQU97k9FI,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,HwmXrDbTcFo,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ndjombo,99810,,120,Health,,,,,,,HwmXrDbTcFo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,wfqEUq55XYO,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ngiri-Ngiri CH,99810,,120,Health,,,,,,,wfqEUq55XYO,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,Y0rM18xNp03,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bolingo Ngiri-Ngiri CH,99810,,120,Health,,,,,,,Y0rM18xNp03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,QaT7dnNAp7G,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Omeco Yangambi,99810,,120,Health,,,,,,,QaT7dnNAp7G,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,JF25kAMx3cM,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polyclinique de Ngiri-Ngiri,99810,,120,Health,,,,,,,JF25kAMx3cM,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,ojMhUhn81ZR,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bakidi,99810,,120,Health,,,,,,,ojMhUhn81ZR,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,GEsVFTeWhxg,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre Penitentiaire et de Rehabiltiation de Kinshasa- CPRK - Makala,99810,,120,Health,,,,,,,GEsVFTeWhxg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,bWhdWDbyorl,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delivrance,99810,,120,Health,,,,,,,bWhdWDbyorl,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,v1xaUe8xyZW,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Makala HGR,99810,,120,Health,,,,,,,v1xaUe8xyZW,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,RlbA7laxTfj,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ste Anne ,99810,,120,Health,,,,,,,RlbA7laxTfj,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,bcDwJYQJpoO,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Libikisi,99810,,120,Health,,,,,,,bcDwJYQJpoO,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,pakjh4ImfVy,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boyambi ,99810,,120,Health,,,,,,,pakjh4ImfVy,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,AZDuSn70hh9,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charite CH,99810,,120,Health,,,,,,,AZDuSn70hh9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,ZF4ObzbLx64,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kalamu Medical Center - Barumbu,99810,,120,Health,,,,,,,ZF4ObzbLx64,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,p0Y3TzVzl2v,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kasai ,99810,,120,Health,,,,,,,p0Y3TzVzl2v,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,sZDV6ReD0lL,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Morija CH,99810,,120,Health,,,,,,,sZDV6ReD0lL,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,tcbP22ddgbd,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Race Benie,99810,,120,Health,,,,,,,tcbP22ddgbd,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,e8KWgvg4aKz,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scibe Congo ,99810,,120,Health,,,,,,,e8KWgvg4aKz,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,E91x7kuczT1,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zainabia - Barumbu,99810,,120,Health,,,,,,,E91x7kuczT1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,CPokcJp5MZs,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Force Navale CM,99810,,120,Health,,,,,,,CPokcJp5MZs,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,N0ZTxH6QCUP,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbaki - Ndolo CM,99810,,120,Health,,,,,,,N0ZTxH6QCUP,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,WGkhTclMK4U,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kasa-Vubu ,99810,,120,Health,,,,,,,WGkhTclMK4U,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,bNUBa4Uk8jZ,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Omo ,99810,,120,Health,,,,,,,bNUBa4Uk8jZ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,zWJTKaAtT1H,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Palais de Marbre CM,99810,,120,Health,,,,,,,zWJTKaAtT1H,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,IMSWz4ZSAKw,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Panzi Medical ,99810,,120,Health,,,,,,,IMSWz4ZSAKw,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,AbRJ3ExMwqt,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bolingani-Ozone CM,99810,,120,Health,,,,,,,AbRJ3ExMwqt,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,ch7DLArioSa,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bubazaya ,99810,,120,Health,,,,,,,ch7DLArioSa,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,fhmdjmyYonF,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Camp Munganga,99810,,120,Health,,,,,,,fhmdjmyYonF,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,HTBugFYYjDp,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cite des Anciens Combattants,99810,,120,Health,,,,,,,HTBugFYYjDp,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,PlRM5VLGoQU,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elisabeth Akhatshi CM,99810,,120,Health,,,,,,,PlRM5VLGoQU,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,M14T9VdAZ44,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kinsuka pecheurs,99810,,120,Health,,,,,,,M14T9VdAZ44,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,MnriMXsiL9a,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lukunga,99810,,120,Health,,,,,,,MnriMXsiL9a,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,QeP8p9o80cr,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maman Yemo,99810,,120,Health,,,,,,,QeP8p9o80cr,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,Fti8jBNJ3fk,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mfinda,99810,,120,Health,,,,,,,Fti8jBNJ3fk,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,Pxupiv3mcoF,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Musey,99810,,120,Health,,,,,,,Pxupiv3mcoF,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,qqmgpSV2EsB,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paul Medical Center CM,99810,,120,Health,,,,,,,qqmgpSV2EsB,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,jqqHp393ePE,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Siloe - Ozone CM,99810,,120,Health,,,,,,,jqqHp393ePE,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,tF3ZNTAsCk8,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akhenathon CM,99810,,120,Health,,,,,,,tF3ZNTAsCk8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,UV8wNpRdCm5,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akram GOMBE,99810,,120,Health,,,,,,,UV8wNpRdCm5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,harzwESp9Iz,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haut-Commandement CM,99810,,120,Health,,,,,,,harzwESp9Iz,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,lQMrRcwb1Nc,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hopital General Provincial de Reference de Kinshasa,99810,,120,Health,,,,,,,lQMrRcwb1Nc,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,JETDsmYAPAX,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laboratoire De Reference Du SIDA,99810,,120,Health,,,,,,,JETDsmYAPAX,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,XdDjVCinOlp,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laboratoire Institut National de Recherches Biomedicales (INRB),99810,,120,Health,,,,,,,XdDjVCinOlp,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,faJ0GmaPix2,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mongala - Gombe CM,99810,,120,Health,,,,,,,faJ0GmaPix2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,iehl0t1rwoL,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ngaliema CL,99810,,120,Health,,,,,,,iehl0t1rwoL,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,lRkkZ9Wp13X,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Office Congolais de Controle CM,99810,,120,Health,,,,,,,lRkkZ9Wp13X,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,ol2nb33O0yk,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laboratoire De Reference Du SIDA,99810,,120,Health,,,,,,,ol2nb33O0yk,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,VNukpa6si41,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kikimi ,99810,,120,Health,,,,,,,VNukpa6si41,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,oNfRqDOhfAm,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ngapani ,99810,,120,Health,,,,,,,oNfRqDOhfAm,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,dGg906ARbzA,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trinit̩ Kivuvu ,99810,,120,Health,,,,,,,dGg906ARbzA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,Ka1zT3c5Yzk,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bolingani - Kingasani ,99810,,120,Health,,,,,,,Ka1zT3c5Yzk,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,lAwJj5fB261,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Light ,99810,,120,Health,,,,,,,lAwJj5fB261,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,YdL4Sv9mzLP,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD1 - Kingasani,99810,,120,Health,,,,,,,YdL4Sv9mzLP,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,cKtzgXJFxuT,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akram Kintambo,99810,,120,Health,,,,,,,cKtzgXJFxuT,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,OQAlbNLgwat,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBCO - Kintambo ,99810,,120,Health,,,,,,,OQAlbNLgwat,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,Wu4BFzuogPb,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kimia,99810,,120,Health,,,,,,,Wu4BFzuogPb,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,Vx7LxeEEMHW,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kintambo HGR,99810,,120,Health,,,,,,,Vx7LxeEEMHW,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,SYuGUKBZBFF,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kintambo Maternite,99810,,120,Health,,,,,,,SYuGUKBZBFF,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,nTgEW48tlis,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nganda Clinique,99810,,120,Health,,,,,,,nTgEW48tlis,,,,,,,,,,,,,,,,,,,,,,,,,,,
